,camp_name,id,year,campyearid,location,target,territory,terr_iso,target_country,targ_iso,status,cyear,camp_beyear,start_date,start_year,start_date_source,end_date,end_year,end_date_source,camp_duration,prim_meth,resis_meth,camp_goals,goalschange,camp_orgs,camp_orgs_list,camp_size,camp_size_cat,total_part,camp_confl_intensity,violent_flank,flank_intensity,flank_scope,flank_response,camp_structure,media_outreach,cdivers,cdivers_types,div_class,div_ideology,div_regional,div_ethnicity,div_religion,parall_instit,parall_instit_types,pi_education,pi_soc_welfare,pi_trad_media,pi_new_media,pi_police,pi_armed_wing,pi_courts,pi_pol_party,pi_pol_wing,repression,indiscrim,fatalities_range,audience_backlash,ab_domestic,ab_internat,ab_int_mat,camp_backlash,sec_defect,state_defect,wdrwl_support,camp_support,sdirect,slifted,in_media,dom_media,pop_opinion,ra_initials,tccode,lccode,start_date_obsolete,end_date_obsolete,success,progress,progress_names,goal_names,Time,PopTotal,percent_participation,population_bad,repression_names,resistance method
1226,Tupamaros,234,1972,234_1972,Uruguay,Uruguay government,,,Uruguay,858.0,0,2,0,1963-7-31,1963,"Brum, Pablo, ""The Robin Hood Guerrillas: The Epic Journey of Uruguay's Tupamaros"", 2014, p 34",1972-9-1,1972,"By The, A. P. (1972, Sep 02). Tupamaro leader shot and captured. New York Times (1923-Current File) Retrieved from http://du.idm.oclc.org/login?url=https://search-proquest-com.du.idm.oclc.org/docview; Garibay, R. (1986). The Tupamaros: The Basis for the Armed Conflict and Their Defeat, ProQuest Dissertations and Theses./119499319?accountid=14608; ",10,0,0,0,0,0,,1,0,3500,0,0,,,,1,1,1,"1,2,3,4,5,6,7,8",1,1,1,1,0,1,"3,4,5,6,7",0,0,1,1,1,0,1,0,0,3,0,3.0,1,1,0,0,1,1,0,-99,0,0,0,2,2,-99,,165.0,165.0,31/7/1963,1/9/1972,0,-1,ends in failure,regime change,1972.0,2821086.0,0.12406569668560263,False,extreme repression,never violent
1227,Tutsi rebels,235,1990,235_1990,Rwanda,Hutu regime,,,Rwanda,646.0,0,0,0,1990-10-1,1990,"UCDP Armed Conflict Encyclppedia, ""Government of Rwanda - FPR"", <http://ucdp.uu.se/additionalinfo?id=804&entityType=4>",1994-7-4,1994,UCDP Conflict Termination Database,5,0,0,0,0,1,Rwandan Patriotic Front (RPF),1,0,2500,0,0,,,,1,0,1,"1,2,3,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.0,0,0,0,0,2,0,1,0,1,0,0,1,2,0,,517.0,517.0,1/10/1990,4/7/1994,0,0,status quo,regime change,1990.0,7319962.0,0.03415318276242418,False,extreme repression,never violent
1228,Tutsi rebels,235,1991,235_1991,Rwanda,Hutu regime,,,Rwanda,646.0,0,1,0,1990-10-1,1990,"UCDP Armed Conflict Encyclppedia, ""Government of Rwanda - FPR"", <http://ucdp.uu.se/additionalinfo?id=804&entityType=4>",1994-7-4,1994,UCDP Conflict Termination Database,5,0,0,0,0,0,,2,1,10000,0,0,,,,1,0,1,"1,2,3,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.0,2,0,1,0,3,0,1,0,1,0,0,1,2,0,,517.0,517.0,1/10/1990,4/7/1994,0,0,status quo,regime change,1991.0,7485681.0,0.1335883802689428,False,extreme repression,never violent
1229,Tutsi rebels,235,1992,235_1992,Rwanda,Hutu regime,,,Rwanda,646.0,0,1,0,1990-10-1,1990,"UCDP Armed Conflict Encyclppedia, ""Government of Rwanda - FPR"", <http://ucdp.uu.se/additionalinfo?id=804&entityType=4>",1994-7-4,1994,UCDP Conflict Termination Database,5,0,0,0,0,0,,1,0,5000,0,0,,,,1,0,1,"1,2,3,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.0,"1,2",1,1,0,3,0,1,0,1,0,0,1,2,0,,517.0,517.0,1/10/1990,4/7/1994,0,1,visible gains short of concessions,regime change,1992.0,7657208.0,0.06529795194279692,False,extreme repression,never violent
1230,Tutsi rebels,235,1993,235_1993,Rwanda,Hutu regime,,,Rwanda,646.0,0,1,0,1990-10-1,1990,"UCDP Armed Conflict Encyclppedia, ""Government of Rwanda - FPR"", <http://ucdp.uu.se/additionalinfo?id=804&entityType=4>",1994-7-4,1994,UCDP Conflict Termination Database,5,0,0,0,0,0,,2,1,12000,0,0,,,,1,0,1,"1,2,3,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4.0,"1,2",1,1,0,3,0,1,0,1,0,0,2,2,0,,517.0,517.0,1/10/1990,4/7/1994,0,1,visible gains short of concessions,regime change,1993.0,7904740.0,0.1518076495874627,False,extreme repression,never violent
1231,Tutsi rebels,235,1994,235_1994,Rwanda,Hutu regime,,,Rwanda,646.0,0,2,0,1990-10-1,1990,"UCDP Armed Conflict Encyclppedia, ""Government of Rwanda - FPR"", <http://ucdp.uu.se/additionalinfo?id=804&entityType=4>",1994-7-4,1994,UCDP Conflict Termination Database,5,0,0,0,0,0,,2,1,25000,0,0,,,,1,0,1,"1,2,3,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6.0,"1,2,3",1,1,1,3,0,1,1,1,1,0,2,2,0,,517.0,517.0,1/10/1990,4/7/1994,1,4,complete success,regime change,1994.0,6732665.0,0.37132398537577616,False,extreme repression,never violent
1232,Tutsi supremacists,236,1991,236_1991,Burundi,Buyoya regime,,,Burundi,108.0,0,0,0,1991-11-25,1991,SCAD,1992-12-31,1992,SCAD,2,0,0,0,0,1,Tutsi army and paramilitary groups,-99,-99,-99,0,0,,,,0,0,1,"3,5,6,9",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-99.0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,,516.0,516.0,25/11/1991,31/12/1992,0,0,status quo,regime change,1991.0,5594828.0,-0.0017694913945522544,True,mild repression,never violent
1233,Tutsi supremacists,236,1992,236_1992,Burundi,Buyoya regime,,,Burundi,108.0,0,2,0,1991-11-25,1991,SCAD,1992-12-31,1992,SCAD,2,0,0,0,0,0,,-99,-99,-99,0,0,,,,0,0,1,"3,5,6,9",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-99.0,0,0,0,0,3,1,0,0,1,0,0,1,1,0,,516.0,516.0,25/11/1991,31/12/1992,1,4,complete success,regime change,1992.0,5743085.0,-0.0017238122019785534,True,moderate repression,never violent
1234,UNITA,237,1975,237_1975,Angola,Angolan government,,,Angola,24.0,0,0,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,2,"Uniao Nacional de Indepencia Total de Angola (UNITA), Frente Nacional de Liberacao de Angola (FNLA)",2,1,10000,1,0,,,,1,0,1,"1,2,3,4,7",1,0,1,0,0,1,"1,4,7,8,9",1,0,0,1,0,0,1,1,1,3,1,6.0,0,0,0,0,2,0,0,1,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1975.0,7032713.0,0.14219263604244906,False,extreme repression,never violent
1235,UNITA,237,1976,237_1976,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,15000,1,0,,,,1,0,1,"2,3,4,7,8",1,0,1,1,0,1,"1,4,7,8,9",1,0,0,1,0,0,1,1,1,3,1,5.0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1976.0,7266780.0,0.20641879897286006,False,extreme repression,never violent
1236,UNITA,237,1977,237_1977,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,23000,0,0,,,,1,0,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,4,7,8,9",1,0,0,1,0,0,1,1,1,3,1,4.0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1977.0,7511895.0,0.3061810634999557,False,extreme repression,never violent
1237,UNITA,237,1978,237_1978,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,12000,0,0,,,,1,0,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,4,7,8,9",1,0,0,1,0,0,1,1,1,3,1,4.0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1978.0,7771590.0,0.1544085573222468,False,extreme repression,never violent
1238,UNITA,237,1979,237_1979,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,1,,2,1,16000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7,8,9",1,0,1,1,0,0,1,1,1,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1979.0,8043218.0,0.19892535549825954,False,extreme repression,never violent
1239,UNITA,237,1980,237_1980,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,20000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7,8,9",1,0,1,1,0,0,1,1,1,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1980.0,8330047.000000001,0.24009468373947948,False,extreme repression,never violent
1240,UNITA,237,1981,237_1981,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,15000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1981.0,8631457.0,0.17378294301877423,False,extreme repression,never violent
1241,UNITA,237,1982,237_1982,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,14000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1982.0,8947152.0,0.15647437307424752,False,extreme repression,never violent
1242,UNITA,237,1983,237_1983,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,20000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1983.0,9276707.0,0.21559374463373696,False,extreme repression,never violent
1243,UNITA,237,1984,237_1984,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,35000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1984.0,9617702.0,0.3639122942257932,False,extreme repression,never violent
1244,UNITA,237,1985,237_1985,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,35500,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,5.0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1985.0,9970621.0,0.3560460276245582,False,extreme repression,never violent
1245,UNITA,237,1986,237_1986,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,41000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,"2,3",0,1,1,3,0,0,0,1,1,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1986.0,10332574.0,0.3968033521947193,False,extreme repression,never violent
1246,UNITA,237,1987,237_1987,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,40000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,"2,3",0,1,1,3,1,0,0,1,1,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1987.0,10694057.0,0.3740395249436206,False,extreme repression,never violent
1247,UNITA,237,1988,237_1988,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,10000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,5.0,"2,3",0,1,1,3,0,0,0,1,1,0,1,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1988.0,11060261.0,0.09041377956632307,False,extreme repression,never violent
1248,UNITA,237,1989,237_1989,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,65000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,5.0,"2,3",0,1,1,3,0,0,0,1,1,0,1,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1989.0,11439498.0,0.5682067517298399,False,extreme repression,never violent
1249,UNITA,237,1990,237_1990,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,65000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,5.0,"2,3",0,1,1,3,0,0,0,1,1,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1990.0,11828638.0,0.5495138155381879,False,extreme repression,never violent
1250,UNITA,237,1991,237_1991,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,65000,0,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,"2,3",0,1,1,3,0,0,1,1,1,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1991.0,12228691.0,0.5315368586874916,False,extreme repression,never violent
1251,UNITA,237,1992,237_1992,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,65000,0,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,1,5.0,"2,3",0,1,1,3,0,0,0,1,1,1,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1992.0,12632507.0,0.5145455292445118,False,extreme repression,never violent
1252,UNITA,237,1993,237_1993,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,45000,0,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7,8,9",1,0,1,1,0,0,1,1,1,3,1,5.0,0,0,0,0,3,0,0,0,1,0,1,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,1,visible gains short of concessions,regime change,1993.0,13038270.0,0.3451378135289421,False,extreme repression,never violent
1253,UNITA,237,1994,237_1994,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,55000,0,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7,8,9",1,0,1,1,0,0,1,1,1,3,1,5.0,2,0,1,0,3,0,0,1,1,0,0,2,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1994.0,13462031.0,0.40855648007347484,False,extreme repression,never violent
1254,UNITA,237,1995,237_1995,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,60000,0,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,3.0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1995.0,13912253.0,0.4312745031304419,False,extreme repression,never violent
1255,UNITA,237,1996,237_1996,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,62000,0,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,0.0,0,0,0,0,3,0,0,0,1,0,0,1,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1996.0,14383350.0,0.43105396169876975,False,extreme repression,never violent
1256,UNITA,237,1997,237_1997,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,59000,0,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,0.0,2,0,1,0,3,0,0,0,1,0,0,1,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1997.0,14871146.0,0.3967414481708404,False,extreme repression,never violent
1257,UNITA,237,1998,237_1998,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,1,UNITA-Renovada,2,1,35000,2,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,0,0,0,0,3,0,0,0,1,0,0,1,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1998.0,15366864.0,0.227762801831265,False,extreme repression,never violent
1258,UNITA,237,1999,237_1999,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,65000,1,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,5.0,2,0,1,0,2,0,0,0,1,0,0,1,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,1999.0,15870753.0,0.4095583870532167,False,extreme repression,never violent
1259,UNITA,237,2000,237_2000,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,50000,1,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,4.0,0,0,0,0,3,0,0,0,0,0,0,1,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,2000.0,16394062.000000002,0.3049884769253648,False,extreme repression,never violent
1260,UNITA,237,2001,237_2001,Angola,Angolan government,,,Angola,24.0,0,1,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,50000,1,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7",1,0,1,1,0,0,1,0,0,3,1,5.0,2,0,1,0,3,0,0,0,0,0,0,1,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,0,status quo,regime change,2001.0,16941587.0,0.2951317370680799,False,extreme repression,never violent
1261,UNITA,237,2002,237_2002,Angola,Angolan government,,,Angola,24.0,0,2,0,1975-11-11,1975,Non-State Actor Data (Gleditsch et al 2013),2002-4-4,2002,UCDP Conflict Encyclopedia,28,0,0,0,0,0,,2,1,20000,1,0,,,,1,1,1,"1,2,3,4,7",1,0,1,0,0,1,"1,3,4,7,8,9",1,0,1,1,0,0,1,1,1,3,0,4.0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,,540.0,540.0,11/11/1975,4/4/2002,0,-1,ends in failure,regime change,2002.0,17516139.0,0.11418041384576819,False,extreme repression,never violent
1262,Uruguay Anti-Military,239,1984,239_1984,Uruguay,Military rule,,,Uruguay,858.0,0,0,0,1984-1-16,1984,"Uruguayan Public Discontent Spurs Crackdown on Dissent The New York Times, 16 January 1984",1985-3-2,1985,"Civilian Inaugurated to Lead Uruguay; Military Rule Ends after Nearly 12 Years The Washington Post, 2 March 1985",2,1,0,0,0,10,"Colorado Party, Blanco Party, Frente Amplio (FA), Union Civica (UC), Democracia Avanzada, Plenario Intersindical de los Trabajadores (PIT), Confederacion Nacional de Trabajadores (CNT), Federacion de Estudiantes Universitarios, Multipartidaria,",5,3,2000001,2,1,0.0,0.0,0.0,1,1,1,"1,2,3,4,5,6,7",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,"1,2",1,1,0,3,0,0,0,1,0,0,1,1,1,,165.0,165.0,16/1/1984,2/3/1985,0,3,significant concessions achieved,regime change,1984.0,3008255.0,66.48375885687882,False,mild repression,always violent
1264,Western Sahara Freedom Movement (POLISARIO),243,1975,243_1975,Western Sahara,Moroccan occupation,Western Sahara,732.0,Morocco,504.0,0,0,0,1975-7-6,1975,"Uppsala Conflict Data Program, ""Morocco: Western Sahara Conflict Summary"" (Date of retrieval: (09 May 2015) UCDP Conflict Encyclopedia: www.ucdp.uu.se/database;",1991-8-3,1991,UCDP Geo-referenced Events Database 5.0,17,0,1,5,0,1,Frente Popular para la Liberaci??n de Saguia el-Hamra y R??o de Oro (POLISARIO),1,0,5000,0,0,,,,1,1,1,"1,2,5,7",0,1,1,0,0,1,"3,7,8,9,10",0,0,1,0,0,0,1,1,1,3,1,3.0,"2,3",0,1,1,3,1,0,0,1,0,0,2,2,0,,600.0,600.0,6/7/1975,3/8/1991,0,0,status quo,greater autonomy,1975.0,66865.0,7.477753682793689,False,extreme repression,sometimes violent
1265,Western Sahara Freedom Movement (POLISARIO),243,1976,243_1976,Western Sahara,Moroccan occupation,Western Sahara,732.0,Morocco,504.0,0,1,0,1975-7-6,1975,"Uppsala Conflict Data Program, ""Morocco: Western Sahara Conflict Summary"" (Date of retrieval: (09 May 2015) UCDP Conflict Encyclopedia: www.ucdp.uu.se/database;",1991-8-3,1991,UCDP Geo-referenced Events Database 5.0,17,0,0,5,0,0,,1,0,5000,0,0,,,,1,1,1,"1,2,5,7",0,1,1,0,0,1,"3,7,8,9",0,0,1,0,0,0,1,1,1,3,1,4.0,"2,3",0,1,1,3,1,0,0,1,0,0,2,2,0,,600.0,600.0,6/7/1975,3/8/1991,0,0,status quo,greater autonomy,1976.0,64504.00000000001,7.751457273967505,False,extreme repression,sometimes violent
1266,Western Sahara Freedom Movement (POLISARIO),243,1977,243_1977,Western Sahara,Moroccan occupation,Western Sahara,732.0,Morocco,504.0,0,1,0,1975-7-6,1975,"Uppsala Conflict Data Program, ""Morocco: Western Sahara Conflict Summary"" (Date of retrieval: (09 May 2015) UCDP Conflict Encyclopedia: www.ucdp.uu.se/database;",1991-8-3,1991,UCDP Geo-referenced Events Database 5.0,17,0,0,5,0,0,,2,1,10000,0,0,,,,1,1,1,"1,2,5,7",0,1,1,0,0,1,"3,7,8,9",0,0,1,0,0,0,1,1,1,3,1,3.0,"2,3",0,1,1,3,0,0,0,1,0,0,2,2,0,,600.0,600.0,6/7/1975,3/8/1991,0,0,status quo,greater autonomy,1977.0,77474.0,12.907556083331182,False,extreme repression,sometimes violent
1267,Western Sahara Freedom Movement (POLISARIO),243,1978,243_1978,Western Sahara,Moroccan occupation,Western Sahara,732.0,Morocco,504.0,0,1,0,1975-7-6,1975,"Uppsala Conflict Data Program, ""Morocco: Western Sahara Conflict Summary"" (Date of retrieval: (09 May 2015) UCDP Conflict Encyclopedia: www.ucdp.uu.se/database;",1991-8-3,1991,UCDP Geo-referenced Events Database 5.0,17,0,0,5,0,0,,1,0,7000,0,0,,,,1,1,1,"1,2,5,7",0,1,1,0,0,1,"3,7,8,9",0,0,1,0,0,0,1,1,1,3,1,4.0,"2,3",0,1,1,3,0,0,0,1,0,0,2,2,0,,600.0,600.0,6/7/1975,3/8/1991,0,3,significant concessions achieved,greater autonomy,1978.0,90806.0,7.7087417131026585,False,extreme repression,sometimes violent
1268,Western Sahara Freedom Movement (POLISARIO),243,1979,243_1979,Western Sahara,Moroccan occupation,Western Sahara,732.0,Morocco,504.0,0,1,0,1975-7-6,1975,"Uppsala Conflict Data Program, ""Morocco: Western Sahara Conflict Summary"" (Date of retrieval: (09 May 2015) UCDP Conflict Encyclopedia: www.ucdp.uu.se/database;",1991-8-3,1991,UCDP Geo-referenced Events Database 5.0,17,0,0,5,0,0,,2,1,10000,0,0,,,,1,1,1,"1,2,5,7",0,1,1,0,0,1,"3,7,8,9",0,0,1,0,0,0,1,1,1,3,0,4.0,"2,3",0,1,1,3,0,0,0,1,0,0,2,2,0,,600.0,600.0,6/7/1975,3/8/1991,0,0,status quo,greater autonomy,1979.0,104591.0,9.561052098172883,False,extreme repression,sometimes violent
